,season,round,circuit_id,driver,date_of_birth,nationality,constructor,grid,time,status,points,podium
10548,2016,9,red_bull_ring,alonso,1981-07-29,Spanish,mclaren,14,,Battery,0.0,18
10549,2016,9,red_bull_ring,hulkenberg,1987-08-19,German,force_india,2,,Brakes,0.0,19
10550,2016,9,red_bull_ring,massa,1981-04-25,Brazilian,williams,0,,Brakes,0.0,20
10551,2016,9,red_bull_ring,vettel,1987-07-03,German,ferrari,9,,Tyre,0.0,21
10552,2016,9,red_bull_ring,kvyat,1994-04-26,Russian,toro_rosso,0,,Retired,0.0,22
10553,2016,10,silverstone,hamilton,1985-01-07,British,mercedes,1,5695831.0,Finished,25.0,1
10554,2016,10,silverstone,max_verstappen,1997-09-30,Dutch,red_bull,3,5704081.0,Finished,18.0,2
10555,2016,10,silverstone,rosberg,1985-06-27,German,mercedes,2,5712742.0,Finished,15.0,3
10556,2016,10,silverstone,ricciardo,1989-07-01,Australian,red_bull,4,5722042.0,Finished,12.0,4
10557,2016,10,silverstone,raikkonen,1979-10-17,Finnish,ferrari,5,5765574.0,Finished,10.0,5
10558,2016,10,silverstone,perez,1990-01-26,Mexican,force_india,10,5772772.0,Finished,8.0,6
10559,2016,10,silverstone,hulkenberg,1987-08-19,German,force_india,8,5773543.0,Finished,6.0,7
10560,2016,10,silverstone,sainz,1994-09-01,Spanish,toro_rosso,7,5781689.0,Finished,4.0,8
10561,2016,10,silverstone,vettel,1987-07-03,German,ferrari,11,5787485.0,Finished,2.0,9
10562,2016,10,silverstone,kvyat,1994-04-26,Russian,toro_rosso,15,5788431.0,Finished,1.0,10
10563,2016,10,silverstone,massa,1981-04-25,Brazilian,williams,12,,+1 Lap,0.0,11
10564,2016,10,silverstone,button,1980-01-19,British,mclaren,17,,+1 Lap,0.0,12
10565,2016,10,silverstone,alonso,1981-07-29,Spanish,mclaren,9,,+1 Lap,0.0,13
10566,2016,10,silverstone,bottas,1989-08-28,Finnish,williams,6,,+1 Lap,0.0,14
10567,2016,10,silverstone,nasr,1992-08-21,Brazilian,sauber,21,,+1 Lap,0.0,15
10568,2016,10,silverstone,gutierrez,1991-08-05,Mexican,haas,14,,+1 Lap,0.0,16
10569,2016,10,silverstone,kevin_magnussen,1992-10-05,Danish,renault,16,,Gearbox,0.0,17
10570,2016,10,silverstone,jolyon_palmer,1991-01-20,British,renault,18,,Gearbox,0.0,18
10571,2016,10,silverstone,haryanto,1993-01-22,Indonesian,manor,19,,Spun off,0.0,19
