,season,round,constructor,constructor_points,constructor_wins,constructor_standings_pos
2175,2000,2,benetton,2.0,0.0,4.0
2176,2000,2,jordan,0.0,0.0,0.0
2177,2000,2,williams,4.0,0.0,2.0
2178,2000,2,bar,4.0,0.0,3.0
2179,2000,2,arrows,0.0,0.0,0.0
2180,2000,2,minardi,0.0,0.0,5.0
2181,2000,2,prost,0.0,0.0,6.0
2182,2000,3,ferrari,26.0,2.0,1.0
2183,2000,3,mclaren,0.0,0.0,0.0
2184,2000,3,benetton,8.0,0.0,2.0
2185,2000,3,jordan,7.0,0.0,3.0
2186,2000,3,williams,7.0,0.0,4.0
2187,2000,3,bar,4.0,0.0,5.0
2188,2000,3,sauber,0.0,0.0,0.0
2189,2000,3,arrows,0.0,0.0,6.0
2190,2000,3,jaguar,0.0,0.0,0.0
2191,2000,3,minardi,0.0,0.0,7.0
2192,2000,3,prost,0.0,0.0,8.0
2193,2000,4,ferrari,39.0,3.0,1.0
2194,2000,4,mclaren,10.0,0.0,2.0
2195,2000,4,williams,7.0,0.0,5.0
2196,2000,4,benetton,8.0,0.0,3.0
2197,2000,4,jordan,7.0,0.0,4.0
2198,2000,4,bar,6.0,0.0,6.0
2199,2000,4,sauber,1.0,0.0,7.0
2200,2000,4,arrows,0.0,0.0,8.0
2201,2000,4,jaguar,0.0,0.0,9.0
2202,2000,4,minardi,0.0,0.0,10.0
2203,2000,4,prost,0.0,0.0,11.0
2204,2000,5,ferrari,43.0,3.0,1.0
2205,2000,5,mclaren,26.0,1.0,2.0
2206,2000,5,williams,12.0,0.0,3.0
2207,2000,5,jordan,8.0,0.0,5.0
2208,2000,5,benetton,8.0,0.0,4.0
2209,2000,5,bar,6.0,0.0,6.0
2210,2000,5,sauber,1.0,0.0,7.0
2211,2000,5,arrows,0.0,0.0,8.0
2212,2000,5,jaguar,0.0,0.0,9.0
2213,2000,5,minardi,0.0,0.0,10.0
2214,2000,5,prost,0.0,0.0,11.0
2215,2000,6,ferrari,49.0,3.0,1.0
2216,2000,6,mclaren,42.0,2.0,2.0
2217,2000,6,williams,15.0,0.0,3.0
2218,2000,6,benetton,8.0,0.0,5.0
2219,2000,6,jordan,9.0,0.0,4.0
2220,2000,6,bar,6.0,0.0,6.0
2221,2000,6,sauber,1.0,0.0,7.0
2222,2000,6,arrows,0.0,0.0,8.0
2223,2000,6,jaguar,0.0,0.0,9.0
2224,2000,6,minardi,0.0,0.0,10.0
2225,2000,6,prost,0.0,0.0,11.0
2226,2000,7,ferrari,62.0,4.0,1.0
2227,2000,7,mclaren,52.0,2.0,2.0
2228,2000,7,williams,15.0,0.0,3.0
2229,2000,7,benetton,10.0,0.0,4.0
2230,2000,7,jordan,9.0,0.0,5.0
2231,2000,7,bar,6.0,0.0,6.0
2232,2000,7,jaguar,0.0,0.0,9.0
2233,2000,7,sauber,1.0,0.0,7.0
2234,2000,7,arrows,1.0,0.0,8.0
2235,2000,7,minardi,0.0,0.0,10.0
2236,2000,7,prost,0.0,0.0,11.0
2237,2000,8,ferrari,68.0,4.0,1.0
2238,2000,8,mclaren,63.0,3.0,2.0
2239,2000,8,benetton,14.0,0.0,4.0
2240,2000,8,williams,15.0,0.0,3.0
2241,2000,8,jordan,9.0,0.0,5.0
2242,2000,8,bar,6.0,0.0,6.0
2243,2000,8,jaguar,3.0,0.0,7.0
2244,2000,8,sauber,3.0,0.0,8.0
2245,2000,8,arrows,1.0,0.0,9.0
2246,2000,8,minardi,0.0,0.0,10.0
2247,2000,8,prost,0.0,0.0,11.0
2248,2000,9,ferrari,84.0,5.0,1.0
2249,2000,9,mclaren,66.0,3.0,2.0
2250,2000,9,benetton,18.0,0.0,3.0
2251,2000,9,williams,15.0,0.0,4.0
2252,2000,9,jordan,10.0,0.0,5.0
2253,2000,9,bar,6.0,0.0,6.0
2254,2000,9,jaguar,3.0,0.0,7.0
2255,2000,9,sauber,3.0,0.0,8.0
2256,2000,9,arrows,3.0,0.0,9.0
2257,2000,9,minardi,0.0,0.0,10.0
2258,2000,9,prost,0.0,0.0,11.0
2259,2000,10,mclaren,82.0,4.0,2.0
2260,2000,10,ferrari,88.0,5.0,1.0
2261,2000,10,williams,17.0,0.0,4.0
2262,2000,10,benetton,18.0,0.0,3.0
2263,2000,10,bar,9.0,0.0,6.0
2264,2000,10,jordan,11.0,0.0,5.0
2265,2000,10,sauber,3.0,0.0,8.0
2266,2000,10,jaguar,3.0,0.0,7.0
2267,2000,10,arrows,3.0,0.0,9.0
2268,2000,10,minardi,0.0,0.0,10.0
2269,2000,10,prost,0.0,0.0,11.0
2270,2000,11,mclaren,98.0,5.0,1.0
2271,2000,11,ferrari,92.0,5.0,2.0
2272,2000,11,williams,19.0,0.0,3.0
2273,2000,11,benetton,18.0,0.0,4.0
2274,2000,11,bar,12.0,0.0,5.0
2275,2000,11,jordan,11.0,0.0,6.0
2276,2000,11,sauber,4.0,0.0,7.0
2277,2000,11,arrows,3.0,0.0,9.0
2278,2000,11,jaguar,3.0,0.0,8.0
2279,2000,11,minardi,0.0,0.0,10.0
2280,2000,11,prost,0.0,0.0,11.0
2281,2000,12,mclaren,108.0,5.0,1.0
2282,2000,12,ferrari,102.0,6.0,2.0
2283,2000,12,williams,22.0,0.0,3.0
2284,2000,12,benetton,18.0,0.0,4.0
2285,2000,12,jordan,11.0,0.0,6.0
2286,2000,12,bar,12.0,0.0,5.0
2287,2000,12,sauber,6.0,0.0,7.0
2288,2000,12,arrows,4.0,0.0,8.0
2289,2000,12,jaguar,3.0,0.0,9.0
2290,2000,12,minardi,0.0,0.0,10.0
2291,2000,12,prost,0.0,0.0,11.0
2292,2000,13,mclaren,122.0,6.0,1.0
2293,2000,13,ferrari,111.0,6.0,2.0
2294,2000,13,williams,24.0,0.0,3.0
2295,2000,13,benetton,18.0,0.0,4.0
2296,2000,13,jordan,12.0,0.0,5.0
2297,2000,13,bar,12.0,0.0,6.0
2298,2000,13,sauber,6.0,0.0,7.0
2299,2000,13,arrows,4.0,0.0,8.0
2300,2000,13,jaguar,3.0,0.0,9.0
2301,2000,13,minardi,0.0,0.0,10.0
2302,2000,13,prost,0.0,0.0,11.0
2303,2000,14,mclaren,135.0,7.0,1.0
2304,2000,14,ferrari,117.0,6.0,2.0
2305,2000,14,williams,30.0,0.0,3.0
2306,2000,14,benetton,18.0,0.0,4.0
2307,2000,14,jordan,13.0,0.0,5.0
2308,2000,14,bar,12.0,0.0,6.0
2309,2000,14,arrows,4.0,0.0,8.0
2310,2000,14,sauber,6.0,0.0,7.0
2311,2000,14,jaguar,3.0,0.0,9.0
2312,2000,14,minardi,0.0,0.0,10.0
2313,2000,14,prost,0.0,0.0,11.0
2314,2000,15,ferrari,127.0,7.0,2.0
2315,2000,15,mclaren,141.0,7.0,1.0
2316,2000,15,williams,34.0,0.0,3.0
2317,2000,15,benetton,20.0,0.0,4.0
2318,2000,15,jordan,13.0,0.0,5.0
2319,2000,15,bar,13.0,0.0,6.0
2320,2000,15,arrows,7.0,0.0,7.0
2321,2000,15,sauber,6.0,0.0,8.0
2322,2000,15,jaguar,3.0,0.0,9.0
2323,2000,15,minardi,0.0,0.0,10.0
2324,2000,15,prost,0.0,0.0,11.0
2325,2000,16,ferrari,143.0,8.0,1.0
2326,2000,16,mclaren,143.0,7.0,2.0
2327,2000,16,williams,34.0,0.0,3.0
2328,2000,16,benetton,20.0,0.0,4.0
2329,2000,16,bar,17.0,0.0,6.0
2330,2000,16,jordan,17.0,0.0,5.0
2331,2000,16,arrows,7.0,0.0,7.0
2332,2000,16,sauber,6.0,0.0,8.0
2333,2000,16,jaguar,3.0,0.0,9.0
2334,2000,16,minardi,0.0,0.0,10.0
2335,2000,16,prost,0.0,0.0,11.0
2336,2000,17,ferrari,156.0,9.0,1.0
2337,2000,17,mclaren,153.0,7.0,2.0
2338,2000,17,williams,36.0,0.0,3.0
2339,2000,17,benetton,20.0,0.0,4.0
2340,2000,17,bar,18.0,0.0,5.0
2341,2000,17,jordan,17.0,0.0,6.0
2342,2000,17,arrows,7.0,0.0,7.0
2343,2000,17,sauber,6.0,0.0,8.0
2344,2000,17,jaguar,3.0,0.0,9.0
2345,2000,17,minardi,0.0,0.0,10.0
2346,2000,17,prost,0.0,0.0,11.0
2347,2001,1,ferrari,0.0,0.0,0.0
2348,2001,1,mclaren,0.0,0.0,0.0
2349,2001,1,sauber,0.0,0.0,0.0
2350,2001,1,jordan,0.0,0.0,0.0
2351,2001,1,bar,0.0,0.0,0.0
2352,2001,1,jaguar,0.0,0.0,0.0
2353,2001,1,prost,0.0,0.0,0.0
2354,2001,1,arrows,0.0,0.0,0.0
2355,2001,1,minardi,0.0,0.0,0.0
2356,2001,1,benetton,0.0,0.0,0.0
2357,2001,2,ferrari,14.0,1.0,1.0
2358,2001,2,mclaren,6.0,0.0,2.0
2359,2001,2,jordan,2.0,0.0,4.0
2360,2001,2,sauber,4.0,0.0,3.0
2361,2001,2,williams,0.0,0.0,0.0
2362,2001,2,arrows,0.0,0.0,8.0
2363,2001,2,bar,0.0,0.0,5.0
2364,2001,2,jaguar,0.0,0.0,6.0
2365,2001,2,prost,0.0,0.0,7.0
2366,2001,2,benetton,0.0,0.0,10.0
2367,2001,2,minardi,0.0,0.0,9.0
2368,2001,3,ferrari,30.0,2.0,1.0
2369,2001,3,mclaren,11.0,0.0,2.0
2370,2001,3,sauber,4.0,0.0,4.0
2371,2001,3,jordan,5.0,0.0,3.0
2372,2001,3,bar,0.0,0.0,7.0
2373,2001,3,williams,2.0,0.0,5.0
2374,2001,3,benetton,0.0,0.0,10.0
2375,2001,3,arrows,0.0,0.0,6.0
2376,2001,3,prost,0.0,0.0,9.0
2377,2001,3,jaguar,0.0,0.0,8.0
2378,2001,3,minardi,0.0,0.0,11.0
2379,2001,4,ferrari,36.0,2.0,1.0
2380,2001,4,mclaren,21.0,1.0,2.0
2381,2001,4,williams,2.0,0.0,6.0
2382,2001,4,jordan,7.0,0.0,4.0
2383,2001,4,sauber,8.0,0.0,3.0
2384,2001,4,bar,3.0,0.0,5.0
2385,2001,4,benetton,1.0,0.0,7.0
2386,2001,4,arrows,0.0,0.0,8.0
2387,2001,4,prost,0.0,0.0,9.0
2388,2001,4,jaguar,0.0,0.0,10.0
2389,2001,4,minardi,0.0,0.0,11.0
2390,2001,5,ferrari,40.0,2.0,1.0
2391,2001,5,mclaren,30.0,1.0,2.0
2392,2001,5,williams,12.0,1.0,3.0
2393,2001,5,jordan,10.0,0.0,4.0
2394,2001,5,sauber,8.0,0.0,5.0
2395,2001,5,bar,3.0,0.0,6.0
2396,2001,5,benetton,1.0,0.0,7.0
2397,2001,5,arrows,0.0,0.0,8.0
2398,2001,5,prost,0.0,0.0,9.0
2399,2001,5,jaguar,0.0,0.0,10.0
2400,2001,5,minardi,0.0,0.0,11.0
2401,2001,6,ferrari,50.0,3.0,1.0
2402,2001,6,mclaren,32.0,1.0,2.0
2403,2001,6,williams,18.0,1.0,3.0
2404,2001,6,jordan,13.0,0.0,4.0
2405,2001,6,sauber,9.0,0.0,5.0
2406,2001,6,bar,7.0,0.0,6.0
2407,2001,6,arrows,0.0,0.0,8.0
2408,2001,6,benetton,1.0,0.0,7.0
2409,2001,6,jaguar,0.0,0.0,10.0
2410,2001,6,prost,0.0,0.0,9.0
2411,2001,6,minardi,0.0,0.0,11.0
2412,2001,7,ferrari,60.0,3.0,1.0
2413,2001,7,mclaren,42.0,2.0,2.0
2414,2001,7,williams,18.0,1.0,3.0
2415,2001,7,jordan,13.0,0.0,4.0
2416,2001,7,bar,9.0,0.0,6.0
2417,2001,7,sauber,12.0,0.0,5.0
2418,2001,7,jaguar,0.0,0.0,9.0
2419,2001,7,arrows,1.0,0.0,7.0
2420,2001,7,benetton,1.0,0.0,8.0
2421,2001,7,prost,0.0,0.0,10.0
2422,2001,7,minardi,0.0,0.0,11.0
2423,2001,8,ferrari,76.0,4.0,1.0
2424,2001,8,mclaren,44.0,2.0,2.0
2425,2001,8,williams,18.0,1.0,3.0
2426,2001,8,sauber,12.0,0.0,6.0
2427,2001,8,jordan,13.0,0.0,4.0
2428,2001,8,bar,12.0,0.0,5.0
2429,2001,8,jaguar,4.0,0.0,7.0
2430,2001,8,prost,1.0,0.0,10.0
2431,2001,8,arrows,1.0,0.0,8.0
2432,2001,8,benetton,1.0,0.0,9.0
2433,2001,8,minardi,0.0,0.0,11.0
2434,2001,9,ferrari,82.0,4.0,1.0
2435,2001,9,mclaren,48.0,2.0,2.0
2436,2001,9,williams,28.0,2.0,3.0
2437,2001,9,sauber,15.0,0.0,4.0
2438,2001,9,jordan,13.0,0.0,5.0
2439,2001,9,bar,12.0,0.0,6.0
2440,2001,9,jaguar,5.0,0.0,7.0
2441,2001,9,prost,3.0,0.0,8.0
2442,2001,9,arrows,1.0,0.0,9.0
2443,2001,9,benetton,1.0,0.0,10.0
2444,2001,9,minardi,0.0,0.0,11.0
2445,2001,10,ferrari,94.0,5.0,1.0
2446,2001,10,mclaren,53.0,2.0,2.0
2447,2001,10,williams,37.0,2.0,3.0
2448,2001,10,sauber,15.0,0.0,4.0
2449,2001,10,jordan,13.0,0.0,5.0
2450,2001,10,bar,12.0,0.0,6.0
2451,2001,10,jaguar,5.0,0.0,7.0
2452,2001,10,prost,3.0,0.0,8.0
2453,2001,10,arrows,1.0,0.0,9.0
2454,2001,10,benetton,1.0,0.0,10.0
2455,2001,10,minardi,0.0,0.0,11.0
2456,2001,11,ferrari,108.0,6.0,1.0
2457,2001,11,mclaren,56.0,2.0,2.0
2458,2001,11,williams,43.0,2.0,3.0
2459,2001,11,sauber,16.0,0.0,4.0
2460,2001,11,jordan,15.0,0.0,5.0
2461,2001,11,bar,12.0,0.0,6.0
2462,2001,11,jaguar,5.0,0.0,7.0
2463,2001,11,prost,3.0,0.0,8.0
2464,2001,11,arrows,1.0,0.0,9.0
2465,2001,11,benetton,1.0,0.0,10.0
2466,2001,11,minardi,0.0,0.0,11.0
2467,2001,12,ferrari,118.0,6.0,1.0
2468,2001,12,mclaren,66.0,3.0,2.0
2469,2001,12,williams,46.0,2.0,3.0
2470,2001,12,sauber,19.0,0.0,4.0
2471,2001,12,bar,12.0,0.0,6.0
2472,2001,12,jordan,15.0,0.0,5.0
2473,2001,12,benetton,1.0,0.0,10.0
2474,2001,12,jaguar,5.0,0.0,7.0
2475,2001,12,prost,3.0,0.0,8.0
2476,2001,12,arrows,1.0,0.0,9.0
2477,2001,12,minardi,0.0,0.0,11.0
2478,2001,13,ferrari,124.0,6.0,1.0
2479,2001,13,mclaren,66.0,3.0,2.0
2480,2001,13,williams,56.0,3.0,3.0
2481,2001,13,sauber,19.0,0.0,4.0
2482,2001,13,bar,16.0,0.0,5.0
2483,2001,13,jordan,15.0,0.0,6.0
2484,2001,13,benetton,6.0,0.0,7.0
2485,2001,13,jaguar,5.0,0.0,8.0
2486,2001,13,prost,4.0,0.0,9.0
2487,2001,13,arrows,1.0,0.0,10.0
2488,2001,13,minardi,0.0,0.0,11.0
2489,2001,14,ferrari,140.0,7.0,1.0
2490,2001,14,mclaren,72.0,3.0,2.0
2491,2001,14,williams,59.0,3.0,3.0
2492,2001,14,sauber,20.0,0.0,4.0
2493,2001,14,bar,16.0,0.0,5.0
2494,2001,14,jordan,15.0,0.0,6.0
2495,2001,14,benetton,6.0,0.0,7.0
2496,2001,14,jaguar,5.0,0.0,8.0
2497,2001,14,prost,4.0,0.0,9.0
2498,2001,14,arrows,1.0,0.0,10.0
2499,2001,14,minardi,0.0,0.0,11.0
2500,2001,15,ferrari,152.0,8.0,1.0
2501,2001,15,mclaren,81.0,3.0,2.0
2502,2001,15,williams,59.0,3.0,3.0
2503,2001,15,sauber,20.0,0.0,4.0
2504,2001,15,bar,16.0,0.0,5.0
2505,2001,15,jordan,16.0,0.0,6.0
2506,2001,15,benetton,10.0,0.0,7.0
2507,2001,15,jaguar,5.0,0.0,8.0
2508,2001,15,prost,4.0,0.0,9.0
2509,2001,15,arrows,1.0,0.0,10.0
2510,2001,15,minardi,0.0,0.0,11.0
2511,2001,16,ferrari,161.0,8.0,1.0
2512,2001,16,mclaren,81.0,3.0,2.0
2513,2001,16,williams,73.0,4.0,3.0
2514,2001,16,sauber,20.0,0.0,4.0
2515,2001,16,jordan,16.0,0.0,6.0
2516,2001,16,bar,17.0,0.0,5.0
2517,2001,16,benetton,10.0,0.0,7.0
2518,2001,16,jaguar,7.0,0.0,8.0
2519,2001,16,prost,4.0,0.0,9.0
2520,2001,16,arrows,1.0,0.0,10.0
2521,2001,16,minardi,0.0,0.0,11.0
2522,2001,17,ferrari,167.0,8.0,1.0
2523,2001,17,mclaren,95.0,4.0,2.0
2524,2001,17,williams,73.0,4.0,3.0
2525,2001,17,sauber,21.0,0.0,4.0
2526,2001,17,jordan,19.0,0.0,5.0
2527,2001,17,bar,17.0,0.0,6.0
2528,2001,17,benetton,10.0,0.0,7.0
2529,2001,17,jaguar,9.0,0.0,8.0
2530,2001,17,prost,4.0,0.0,9.0
2531,2001,17,arrows,1.0,0.0,10.0
2532,2001,17,minardi,0.0,0.0,11.0
2533,2002,1,ferrari,0.0,0.0,0.0
2534,2002,1,williams,0.0,0.0,0.0
2535,2002,1,mclaren,0.0,0.0,0.0
2536,2002,1,jaguar,0.0,0.0,0.0
2537,2002,1,minardi,0.0,0.0,0.0
2538,2002,1,toyota,0.0,0.0,0.0
2539,2002,2,williams,6.0,0.0,2.0
2540,2002,2,ferrari,10.0,1.0,1.0
2541,2002,2,mclaren,4.0,0.0,3.0
2542,2002,2,jaguar,3.0,0.0,4.0
2543,2002,2,renault,0.0,0.0,0.0
2544,2002,2,sauber,0.0,0.0,0.0
2545,2002,2,minardi,2.0,0.0,5.0
2546,2002,2,toyota,1.0,0.0,6.0
2547,2002,2,bar,0.0,0.0,0.0
2548,2002,2,jordan,0.0,0.0,0.0
2549,2002,2,arrows,0.0,0.0,0.0
2550,2002,3,williams,22.0,1.0,1.0
2551,2002,3,ferrari,14.0,1.0,2.0
2552,2002,3,mclaren,4.0,0.0,3.0
2553,2002,3,renault,3.0,0.0,5.0
2554,2002,3,jaguar,3.0,0.0,4.0
2555,2002,3,sauber,3.0,0.0,6.0
2556,2002,3,minardi,2.0,0.0,7.0
2557,2002,3,toyota,1.0,0.0,8.0
2558,2002,3,bar,0.0,0.0,9.0
2559,2002,3,jordan,0.0,0.0,10.0
2560,2002,3,arrows,0.0,0.0,11.0
2561,2002,4,ferrari,24.0,2.0,2.0
2562,2002,4,williams,30.0,1.0,1.0
2563,2002,4,mclaren,8.0,0.0,3.0
2564,2002,4,renault,6.0,0.0,4.0
2565,2002,4,jaguar,3.0,0.0,5.0
2566,2002,4,sauber,3.0,0.0,6.0
2567,2002,4,minardi,2.0,0.0,7.0
2568,2002,4,toyota,2.0,0.0,8.0
2569,2002,4,bar,0.0,0.0,9.0
2570,2002,4,jordan,0.0,0.0,10.0
2571,2002,4,arrows,0.0,0.0,11.0
2572,2002,5,ferrari,40.0,3.0,1.0
2573,2002,5,williams,37.0,1.0,2.0
2574,2002,5,mclaren,9.0,0.0,3.0
2575,2002,5,renault,8.0,0.0,4.0
2576,2002,5,sauber,3.0,0.0,6.0
2577,2002,5,jaguar,3.0,0.0,5.0
2578,2002,5,minardi,2.0,0.0,7.0
2579,2002,5,toyota,2.0,0.0,8.0
2580,2002,5,arrows,0.0,0.0,11.0
2581,2002,5,bar,0.0,0.0,9.0
2582,2002,5,jordan,0.0,0.0,10.0
2583,2002,6,ferrari,50.0,4.0,1.0
2584,2002,6,williams,43.0,1.0,2.0
2585,2002,6,mclaren,13.0,0.0,3.0
2586,2002,6,renault,8.0,0.0,4.0
2587,2002,6,sauber,8.0,0.0,5.0
2588,2002,6,jaguar,3.0,0.0,6.0
2589,2002,6,minardi,2.0,0.0,7.0
2590,2002,6,jordan,0.0,0.0,11.0
2591,2002,6,toyota,2.0,0.0,8.0
2592,2002,6,arrows,1.0,0.0,9.0
2593,2002,6,bar,0.0,0.0,10.0
2594,2002,7,ferrari,66.0,5.0,1.0
2595,2002,7,williams,50.0,1.0,2.0
2596,2002,7,mclaren,14.0,0.0,3.0
2597,2002,7,renault,8.0,0.0,4.0
2598,2002,7,sauber,8.0,0.0,5.0
2599,2002,7,jordan,2.0,0.0,8.0
2600,2002,7,jaguar,3.0,0.0,6.0
2601,2002,7,minardi,2.0,0.0,7.0
2602,2002,7,toyota,2.0,0.0,9.0
2603,2002,7,arrows,1.0,0.0,10.0
2604,2002,7,bar,0.0,0.0,11.0
2605,2002,8,ferrari,72.0,5.0,1.0
2606,2002,8,williams,54.0,1.0,2.0
2607,2002,8,mclaren,24.0,1.0,3.0
2608,2002,8,renault,11.0,0.0,4.0
2609,2002,8,sauber,8.0,0.0,5.0
2610,2002,8,jordan,4.0,0.0,6.0
2611,2002,8,jaguar,3.0,0.0,7.0
2612,2002,8,minardi,2.0,0.0,8.0
2613,2002,8,toyota,2.0,0.0,9.0
2614,2002,8,arrows,2.0,0.0,10.0
2615,2002,8,bar,0.0,0.0,11.0
2616,2002,9,ferrari,86.0,6.0,1.0
2617,2002,9,williams,54.0,1.0,2.0
2618,2002,9,mclaren,33.0,1.0,3.0
2619,2002,9,renault,12.0,0.0,4.0
2620,2002,9,sauber,8.0,0.0,5.0
2621,2002,9,jordan,6.0,0.0,6.0
2622,2002,9,jaguar,3.0,0.0,7.0
2623,2002,9,minardi,2.0,0.0,8.0
2624,2002,9,toyota,2.0,0.0,9.0
2625,2002,9,arrows,2.0,0.0,10.0
2626,2002,9,bar,0.0,0.0,11.0
2627,2002,10,ferrari,102.0,7.0,1.0
2628,2002,10,williams,57.0,1.0,2.0
2629,2002,10,mclaren,37.0,1.0,3.0
2630,2002,10,renault,14.0,0.0,4.0
2631,2002,10,sauber,9.0,0.0,5.0
2632,2002,10,jordan,6.0,0.0,6.0
2633,2002,10,bar,0.0,0.0,11.0
2634,2002,10,jaguar,3.0,0.0,7.0
2635,2002,10,minardi,2.0,0.0,8.0
2636,2002,10,toyota,2.0,0.0,9.0
2637,2002,10,arrows,2.0,0.0,10.0
2638,2002,11,ferrari,118.0,8.0,1.0
2639,2002,11,williams,61.0,1.0,2.0
2640,2002,11,mclaren,37.0,1.0,3.0
2641,2002,11,renault,14.0,0.0,4.0
2642,2002,11,sauber,10.0,0.0,5.0
2643,2002,11,jordan,6.0,0.0,6.0
2644,2002,11,bar,5.0,0.0,7.0
2645,2002,11,jaguar,3.0,0.0,8.0
2646,2002,11,minardi,2.0,0.0,9.0
2647,2002,11,toyota,2.0,0.0,10.0
2648,2002,11,arrows,2.0,0.0,11.0
2649,2002,12,ferrari,128.0,9.0,1.0
2650,2002,12,williams,66.0,1.0,2.0
2651,2002,12,mclaren,47.0,1.0,3.0
2652,2002,12,renault,15.0,0.0,4.0
2653,2002,12,sauber,10.0,0.0,5.0
2654,2002,12,jordan,6.0,0.0,6.0
2655,2002,12,bar,5.0,0.0,7.0
2656,2002,12,jaguar,3.0,0.0,8.0
2657,2002,12,minardi,2.0,0.0,9.0
2658,2002,12,toyota,2.0,0.0,10.0
2659,2002,12,arrows,2.0,0.0,11.0
2660,2002,13,ferrari,141.0,10.0,1.0
2661,2002,13,williams,76.0,1.0,2.0
2662,2002,13,mclaren,49.0,1.0,3.0
2663,2002,13,renault,15.0,0.0,4.0
2664,2002,13,sauber,11.0,0.0,5.0
2665,2002,13,jordan,6.0,0.0,6.0
2666,2002,13,bar,5.0,0.0,7.0
2667,2002,13,jaguar,3.0,0.0,8.0
2668,2002,13,minardi,2.0,0.0,9.0
2669,2002,13,toyota,2.0,0.0,10.0
2670,2002,13,arrows,2.0,0.0,11.0
2671,2002,14,ferrari,157.0,11.0,1.0
2672,2002,14,williams,80.0,1.0,2.0
2673,2002,14,mclaren,54.0,1.0,3.0
2674,2002,14,renault,15.0,0.0,4.0
2675,2002,14,sauber,11.0,0.0,5.0
2676,2002,14,jordan,7.0,0.0,6.0
2677,2002,14,bar,5.0,0.0,7.0
2678,2002,14,jaguar,3.0,0.0,8.0
2679,2002,14,minardi,2.0,0.0,9.0
2680,2002,14,toyota,2.0,0.0,10.0
2681,2002,14,arrows,2.0,0.0,11.0
2682,2002,15,ferrari,173.0,12.0,1.0
2683,2002,15,williams,86.0,1.0,2.0
2684,2002,15,mclaren,57.0,1.0,3.0
2685,2002,15,renault,15.0,0.0,4.0
2686,2002,15,sauber,11.0,0.0,5.0
2687,2002,15,jaguar,4.0,0.0,8.0
2688,2002,15,jordan,7.0,0.0,6.0
2689,2002,15,bar,5.0,0.0,7.0
2690,2002,15,minardi,2.0,0.0,9.0
2691,2002,15,toyota,2.0,0.0,10.0
2692,2002,15,arrows,2.0,0.0,11.0
2693,2002,16,ferrari,189.0,13.0,1.0
2694,2002,16,williams,86.0,1.0,2.0
2695,2002,16,mclaren,57.0,1.0,3.0
2696,2002,16,renault,20.0,0.0,4.0
2697,2002,16,sauber,11.0,0.0,5.0
2698,2002,16,jaguar,8.0,0.0,6.0
2699,2002,16,bar,6.0,0.0,8.0
2700,2002,16,jordan,7.0,0.0,7.0
2701,2002,16,minardi,2.0,0.0,9.0
2702,2002,16,toyota,2.0,0.0,10.0
2703,2002,16,arrows,2.0,0.0,11.0
2704,2002,17,ferrari,205.0,14.0,1.0
2705,2002,17,williams,89.0,1.0,2.0
2706,2002,17,mclaren,61.0,1.0,3.0
2707,2002,17,renault,22.0,0.0,4.0
2708,2002,17,sauber,11.0,0.0,5.0
2709,2002,17,jordan,7.0,0.0,8.0
2710,2002,17,jaguar,8.0,0.0,6.0
2711,2002,17,bar,7.0,0.0,7.0
2712,2002,17,minardi,2.0,0.0,9.0
2713,2002,17,toyota,2.0,0.0,10.0
2714,2002,17,arrows,2.0,0.0,11.0
2715,2003,1,mclaren,0.0,0.0,0.0
2716,2003,1,williams,0.0,0.0,0.0
2717,2003,1,renault,0.0,0.0,0.0
2718,2003,1,ferrari,0.0,0.0,0.0
2719,2003,1,sauber,0.0,0.0,0.0
2720,2003,1,bar,0.0,0.0,0.0
2721,2003,1,minardi,0.0,0.0,0.0
2722,2003,2,mclaren,16.0,1.0,1.0
2723,2003,2,ferrari,5.0,0.0,4.0
2724,2003,2,renault,6.0,0.0,3.0
2725,2003,2,williams,9.0,0.0,2.0
2726,2003,2,sauber,3.0,0.0,5.0
2727,2003,2,bar,0.0,0.0,6.0
2728,2003,2,jordan,0.0,0.0,0.0
2729,2003,2,minardi,0.0,0.0,7.0
2730,2003,2,toyota,0.0,0.0,0.0
2731,2003,3,mclaren,26.0,2.0,1.0
2732,2003,3,renault,16.0,0.0,3.0
2733,2003,3,ferrari,16.0,0.0,2.0
2734,2003,3,williams,14.0,0.0,4.0
2735,2003,3,jordan,0.0,0.0,7.0
2736,2003,3,sauber,4.0,0.0,5.0
2737,2003,3,bar,2.0,0.0,6.0
2738,2003,3,jaguar,0.0,0.0,0.0
2739,2003,3,toyota,0.0,0.0,9.0
2740,2003,3,minardi,0.0,0.0,8.0
2741,2003,4,mclaren,39.0,2.0,1.0
2742,2003,4,ferrari,16.0,0.0,3.0
2743,2003,4,renault,23.0,0.0,2.0
2744,2003,4,williams,16.0,0.0,4.0
2745,2003,4,jordan,10.0,1.0,5.0
2746,2003,4,sauber,8.0,0.0,6.0
2747,2003,4,bar,5.0,0.0,7.0
2748,2003,4,toyota,0.0,0.0,9.0
2749,2003,4,jaguar,0.0,0.0,8.0
2750,2003,4,minardi,0.0,0.0,10.0
2751,2003,5,mclaren,51.0,2.0,1.0
2752,2003,5,ferrari,32.0,1.0,2.0
2753,2003,5,renault,26.0,0.0,3.0
2754,2003,5,williams,23.0,0.0,4.0
2755,2003,5,jordan,10.0,1.0,5.0
2756,2003,5,sauber,8.0,0.0,6.0
